t_s,pkg_w,core_w,uncore_w,dram_w,psys_w,rest_w,pkg_c,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu0_bzy_mhz,cpu1_bzy_mhz,cpu2_bzy_mhz,cpu3_bzy_mhz,cpu4_bzy_mhz,cpu5_bzy_mhz,cpu6_bzy_mhz,cpu7_bzy_mhz,cpu0_busy,cpu1_busy,cpu2_busy,cpu3_busy,cpu4_busy,cpu5_busy,cpu6_busy,cpu7_busy
0.200,12.7234,12.0416,0.0000,0.2805,0.1944,0.6818,61.0,3521.4,17.6,3528.2,3.7,3.4,6.1,0.7,3.6,3584.7,3333.0,3584.3,3311.9,3586.6,3353.3,3767.4,3328.7,0.9823,0.0053,0.9844,0.0011,0.0009,0.0018,0.0002,0.0011
0.401,13.0209,12.3507,0.0000,0.2887,0.1917,0.6702,63.0,3498.4,30.9,3498.4,34.1,8.4,49.0,4.5,17.1,3582.8,3330.6,3582.8,3331.2,3349.3,3330.1,3439.2,3330.3,0.9765,0.0093,0.9765,0.0102,0.0025,0.0147,0.0013,0.0051
0.601,12.7768,12.0480,0.0000,0.2786,0.1889,0.7288,64.0,3476.7,27.1,3476.8,3.0,0.1,3.5,0.9,1.0,3574.6,3332.5,3574.6,3317.5,3566.3,3330.9,3469.6,3268.3,0.9726,0.0081,0.9726,0.0009,0.0000,0.0011,0.0003,0.0003
0.801,12.8085,12.1402,0.0000,0.2783,0.1898,0.6683,64.0,3496.8,24.0,3496.8,0.9,0.5,3.3,0.4,1.3,3591.2,3332.0,3591.1,3328.6,3566.8,3329.6,3554.0,3363.3,0.9737,0.0072,0.9737,0.0003,0.0001,0.0010,0.0001,0.0004
1.002,12.8860,12.1496,0.0000,0.2805,0.1907,0.7364,64.0,3492.1,24.2,3492.0,6.7,0.3,3.8,0.6,2.5,3590.6,3329.9,3590.5,3334.1,3359.1,3330.2,3545.1,3325.5,0.9726,0.0073,0.9726,0.0020,0.0001,0.0012,0.0002,0.0008
1.202,12.7658,12.0919,0.0000,0.2786,0.1910,0.6738,64.0,3484.8,24.8,3484.9,1.9,0.4,4.7,0.9,1.3,3579.5,3329.6,3579.6,3329.5,3572.8,3330.4,3406.1,3330.2,0.9735,0.0074,0.9735,0.0006,0.0001,0.0014,0.0003,0.0004
1.403,13.0792,12.3413,0.0000,0.2896,0.1929,0.7379,64.0,3491.2,31.1,3491.2,44.4,8.0,52.2,3.7,4.3,3579.9,3333.5,3579.9,3330.2,3335.7,3330.1,3419.7,3341.5,0.9752,0.0093,0.9752,0.0133,0.0024,0.0157,0.0011,0.0013
1.603,12.8073,12.1371,0.0000,0.2789,0.1935,0.6702,64.0,3505.3,23.0,3505.3,1.5,1.3,4.3,1.0,1.4,3586.9,3327.4,3586.9,3329.8,3517.8,3331.2,3429.7,3259.1,0.9773,0.0069,0.9773,0.0005,0.0004,0.0013,0.0003,0.0004
1.804,12.9052,12.1719,0.0000,0.2795,0.1959,0.7333,65.0,3535.9,15.7,3535.9,0.6,0.4,3.4,0.1,0.4,3594.4,3333.6,3594.4,3453.1,3573.3,3329.2,3694.5,3472.4,0.9837,0.0047,0.9837,0.0002,0.0001,0.0010,0.0000,0.0001
2.004,12.8335,12.1637,0.0000,0.2789,0.1926,0.6699,65.0,3523.7,16.5,3523.7,3.7,0.1,8.8,1.1,1.6,3589.9,3328.3,3589.9,3305.5,3186.9,3330.2,3492.5,3353.0,0.9816,0.0050,0.9815,0.0011,0.0000,0.0026,0.0003,0.0005
